#DMe S logL Z DMi DMh DMs dnu thres
1.332597311192460666e+03 3.506281815258742274e+00 4.458539741980477800e+01 1.200837225847481982e+00 1.075118094462976615e+03 5.613672686363861430e+02 5.302576423914312720e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.638626350006162511e+02 1.215264819708031130e+00 4.415365390913611066e+01 1.052948595161474543e+00 9.429801775254173890e+02 4.202414544036096800e+01 8.464662968677982846e-01 1.000000000000000000e+03 1.000000000000000000e+00
2.034506652041796087e+03 1.082123821010817943e+00 4.482748701969870098e+01 2.303117944870085587e+00 1.988832162028656057e+03 1.204549001417673537e+02 3.041332744342532379e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.555368906335027532e+03 1.138131562350291004e+00 4.462273304698809540e+01 2.025872900034406676e+00 1.770903067246734736e+03 1.144441705196330622e+04 6.895571639931325159e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.379712251715458933e+03 6.891413544795346624e+00 4.382389615049132203e+01 4.514864963269195064e-01 3.931326376422223916e+02 1.410984923475887172e+03 2.102206390283938831e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.638089958375217520e+03 1.163243891087441195e+00 4.447237792324377637e+01 1.823080661259174340e+00 1.606728401213814550e+03 5.600038357800219302e+01 3.253582195132900523e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.269365136297763001e+03 1.238628868217347856e+00 4.441255176565215379e+01 1.468281353329150773e+00 1.308581558053215986e+03 4.824150761654255803e+03 1.561478244076954169e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.648894603205330895e+03 2.113500404101905428e+00 4.479914009533566599e+01 1.820736169738309762e+00 1.604818072398395771e+03 8.350632814420066552e+01 4.082193653950624679e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.095898990704426069e+03 1.641085274679486838e+00 4.435279801341411599e+01 1.175468109577710196e+00 1.052533915922467713e+03 6.884928320683609115e+01 2.549005405076685804e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.143398644583942996e+03 1.199073587761314785e+00 4.401786036069273678e+01 1.142199959389484931e+00 1.022917833297682705e+03 2.418571597370892903e+02 1.623682930754958420e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.310823670671941045e+03 2.201279167365431721e+00 4.462024489556718976e+01 1.365859833387493616e+00 1.220018065333503273e+03 2.044404250967092764e+02 1.039290921993745087e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.981917479644696414e+02 4.337124215639845737e+00 4.421926703533067382e+01 7.739870694861077371e-01 6.891760926813755077e+02 1.474824755540307990e+02 4.590988728973310629e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.416978848156616095e+02 1.934345337328796077e+01 4.465008321166963157e+01 5.659163509862176200e-01 4.979260646087263353e+02 4.563312191030186682e+01 2.290988706416690590e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.243935036408953238e+03 3.623659952376744542e+00 4.460966273066028265e+01 1.202230030515509807e+00 1.076358001638311407e+03 6.968250603229898843e+03 7.482666713279711779e+00 1.000000000000000000e+03 1.000000000000000000e+00
