#DMe S logL Z DMi DMh DMs dnu thres
1.630210031019416874e+02 1.641339738132002735e+00 4.237800134774779792e+01 1.720824251112277326e-01 1.438115846561796332e+02 1.281985864438284572e+01 9.695163112502280356e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.659612413733121343e+02 1.010028693733587524e+01 4.301962078992195870e+01 1.791594468729961198e-01 1.499337729374325932e+02 9.805518401497451464e+01 3.875970148795121162e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.230415484932153163e+02 1.056816280745176639e+00 4.235969867026022229e+01 2.268848280769257819e-01 1.915377078256728680e+02 8.283744809796109720e+00 3.036783933136456071e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.186408089876921963e+02 3.367662541080819860e+00 4.271310532783314073e+01 1.722684140067857195e-01 1.439720148329354288e+02 7.479720775576265623e+01 1.273466114383322001e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.319217537198640571e+02 2.106195291849839002e+00 4.279980521429757090e+01 2.661884468005785154e-01 2.262025785780173806e+02 6.289750063379067058e+00 9.518034264562380553e-01 1.000000000000000000e+03 1.000000000000000000e+00
6.672662212757137468e+02 3.082919649622472225e+00 4.266837754838388719e+01 2.079857157048983218e-01 1.749969004179864953e+02 5.848532091700477622e+02 9.801098705838073855e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.322355294078689667e+02 3.854369046551390454e+00 4.340399579346064485e+01 3.375474346371869494e-01 2.899079371441397370e+02 8.330916381156624766e+02 2.605198511336955391e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.323979990088029695e+02 2.419580125336959764e+00 4.293269223915729071e+01 2.726718498210500830e-01 2.319554548470306088e+02 8.418821816539070824e+01 4.364218031370460693e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.876593805151698007e+02 2.188327261365556886e+00 4.326533786508665003e+01 3.575899150993410158e-01 3.079499371689945519e+02 6.993922238939438785e+01 3.827351403555544351e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.387753454590823594e+02 2.550432173508138334e+00 4.315099922333095606e+01 3.142449441646736341e-01 2.690091045801867153e+02 7.384115058403472176e+01 1.784877876442862998e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.758054746852820358e+02 3.682171047316612711e+00 4.272301123890613184e+01 2.086786673327083452e-01 1.756016715406405524e+02 3.192249733574043944e+02 4.362495935567159933e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.694017064784821400e+02 1.134704479322095505e+00 4.295076308742137883e+01 3.752662125557112427e-01 3.239027457903316645e+02 3.253995851846232057e+01 3.003322482235159896e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.222707741717184149e+02 1.431804384726957480e+00 4.158375858813582227e+01 9.166631160588223359e-02 7.531820947072498029e+01 1.186329078873141185e+02 4.179025640084413595e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.203032327905400507e+02 2.365111571858011352e+00 4.358789905344708870e+01 4.594774452776512197e-01 4.004199979584836342e+02 4.549184130419944836e+02 1.194395331784612857e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.015714997003707367e+02 1.077486394657152458e+00 4.333256613790423728e+01 5.214374811979498592e-01 4.571068895320058800e+02 6.379013962629130674e+01 3.859984870714439076e+00 1.000000000000000000e+03 1.000000000000000000e+00
7.575162513325670943e+02 1.140375314083796887e+00 4.348046738963846281e+01 6.547193341845385373e-01 5.795752849544558103e+02 2.586869697706761144e+02 3.575538763866552472e+01 1.000000000000000000e+03 1.000000000000000000e+00
