#DMe S logL Z DMi DMh DMs dnu thres
1.185943707128712958e+03 1.316951581413335015e+00 4.413707868036047444e+01 1.235696292825668063e+00 1.105882850584116568e+03 1.350606980468240295e+02 4.393106213037761165e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.721314426278072460e+02 8.987206768961927494e+00 4.463151454304038168e+01 7.963715354331226681e-01 7.097140344772936942e+02 8.400424843332788782e+01 2.812060688376605100e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.784518300416092643e+03 3.232360776233667021e+00 4.454756245981878493e+01 1.194678426454373721e+00 1.069635387710007535e+03 1.523253363161608831e+03 4.568474279530143178e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.467151808683042873e+03 1.071351039884624656e+00 4.437420894802609439e+01 1.413488397174674560e+00 1.261279579704109437e+03 4.958737314579057625e+02 9.965044832377367712e-01 1.000000000000000000e+03 1.000000000000000000e+00
1.277165119164390944e+03 1.224419694327750774e+00 4.369059712334107104e+01 6.770207656070852398e-01 6.000877846995846312e+02 1.104202654678989347e+03 3.127009514038491389e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.009438266958334225e+03 1.414352146638309904e+01 4.440795248031980691e+01 5.982775232364733187e-01 5.276667983609457906e+02 7.642481464742852495e+02 5.756363121547142470e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.480168054993450141e+03 1.062667127634642883e+00 4.439534838652705417e+01 1.640427073151250248e+00 1.454787622088467742e+03 3.614685528964259476e+01 3.086832688097154076e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.262182005333379493e+02 1.760121979496352296e+00 4.383773307778823636e+01 7.273264563559991291e-01 6.463351171636873005e+02 4.830099473356302724e+02 4.395072552591194892e-01 1.000000000000000000e+03 1.000000000000000000e+00
8.021739763395121372e+02 1.612451523031474565e+01 4.470702863675623462e+01 6.465602186794769946e-01 5.720706610786606916e+02 3.295164076598752558e+02 4.936255743490485770e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.901436381061229781e+02 1.853137192027048030e+01 4.370000527903673060e+01 2.316054183637767938e-01 1.956835653644914146e+02 1.041263123454944548e+02 1.221122506213548320e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.484889278157019135e+02 5.292844181035456508e+00 4.443008354431518825e+01 8.138078067108187597e-01 7.256762893247764623e+02 1.514970651839930227e+01 2.622803526811294716e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.458238628578329553e+03 9.036984684640685828e+00 4.467093837830277891e+01 7.921353361981345875e-01 7.058310148923902716e+02 1.322137012457601259e+03 2.627925925348589331e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.587517939885109854e+03 1.084358570334658545e+00 4.443334864441177956e+01 1.721419624326695930e+00 1.522585437393172924e+03 1.662361763747964858e+02 1.047241016340273490e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.387156292607402065e+03 1.566908811921391198e+00 4.446234522266099276e+01 1.469455940204874356e+00 1.309595562167320850e+03 5.093371670528509640e+03 3.707301639312624530e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.520255306972076141e+02 3.930634584355409356e+00 4.437328819060167717e+01 9.350940673575323103e-01 8.363523687420488386e+02 2.118924509766666020e+01 9.139797618494899467e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.863037218353115350e+02 4.819522959802970519e+00 4.424958228765865442e+01 6.518133154761698300e-01 5.769023754498898597e+02 1.721682193359759481e+02 8.542381354484419376e+00 1.000000000000000000e+03 1.000000000000000000e+00
7.227931672732700008e+02 1.040860300538708572e+01 4.435963395509116225e+01 6.330419977158235900e-01 5.596375607800307534e+02 2.363370867618518787e+02 3.010287080440437535e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.161281563819768053e+03 3.740420967849849010e+00 4.472107799393423733e+01 1.237458011058051088e+00 1.107437071939118141e+03 9.734299794531084160e+01 2.313179176439933471e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.157516716093900641e+03 1.062901935084133109e+00 4.400938488073717991e+01 1.184409670018460758e+00 1.060493901413380627e+03 1.657324141294720903e+02 4.620516047106508495e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.092830262989027688e+03 1.141105274660862534e+00 4.405457056284575401e+01 1.091462466647990404e+00 9.775360118337514450e+02 1.967005438893970677e+02 4.443305502215007863e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.983906808522136771e+03 1.509719202452013631e+00 4.474498435914668448e+01 2.099123466866297250e+00 1.829420525162405056e+03 4.416043434980638835e+02 3.716772257103679067e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.104797224898231889e+02 2.067764745309824903e+00 4.401401348153408577e+01 7.570257445241866945e-01 6.736104437784237007e+02 4.958190049141173716e+01 1.519837138655479869e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.683394080884798996e+02 4.931492152674549878e+00 4.450341354831867591e+01 8.485779995133819753e-01 7.575071016453308630e+02 1.681690798974559584e+02 3.671308342867452978e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.432124926341362652e+03 1.092065691701318730e+00 4.453477567983196650e+01 1.543216568606509354e+00 1.372575440526940383e+03 1.480582889506624724e+02 3.388950024574788333e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.588642452492775192e+03 1.539535743277598012e+00 4.468710532075178321e+01 1.729848365856788472e+00 1.529565480393481039e+03 1.453264534052412671e+02 1.594472233978397391e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.523570193543913547e+03 1.788638466611187861e+00 4.461218153943997322e+01 1.705609007926151000e+00 1.509492286779505548e+03 3.750020996116334260e+01 5.891013933634225985e-01 1.000000000000000000e+03 1.000000000000000000e+00
1.158235476714410197e+03 1.680968160639435105e+00 4.401062542599891003e+01 8.323558377911057793e-01 7.426563187305640668e+02 7.507855300721132608e+02 1.070336612389921527e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.267929911269982313e+02 6.497026369950635427e+00 4.472882964391949656e+01 9.854955040837987124e-01 8.820887589705059781e+02 4.788030040707339197e+01 4.087975155316046028e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.868442365081245953e+03 2.973380587332709268e+00 4.451175555674303297e+01 1.138296554480081157e+00 1.019442931276956301e+03 6.053850291546498738e+03 3.815538147291558602e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.122171548843975870e+02 1.106024639615899918e+00 4.376896750806731973e+01 8.704464866376779852e-01 7.774663557432086236e+02 4.467702541984427000e+01 2.032248474164416052e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.242308547464056119e+03 1.532031263012386235e+00 4.424859924859597982e+01 1.171270370221742629e+00 1.048796990517831091e+03 3.877581738880114131e+02 3.240773600480426353e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.078165472507997492e+03 2.985045731659174528e+00 4.444857552525294153e+01 1.040292502673445085e+00 9.315836551057547013e+02 2.498722860335281837e+02 4.919749704051577766e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.534361523705311129e+03 1.363624850371535135e+00 4.462818612141702346e+01 1.699126306481404614e+00 1.504123806244073648e+03 7.905531074536169456e+01 2.560107902216790521e+00 1.000000000000000000e+03 1.000000000000000000e+00
