#DMe S logL Z DMi DMh DMs dnu thres
2.656768338861295433e+02 1.859714700683997135e+00 4.275656247886688277e+01 2.891741372040899094e-01 2.466254701285467661e+02 2.038304141882787235e+01 4.177484015915144511e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.976046185094897396e+02 1.131807230980154566e+00 4.226837103219458669e+01 2.110499611986336177e-01 1.776712100132905050e+02 5.458941908604351134e+00 1.868141167727423024e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.625280386503627028e+02 2.139408755455339595e+00 4.309213888038279094e+01 3.649748248903351699e-01 3.146095817885867518e+02 2.150272800661418771e+01 4.390475925730351747e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.903761336104543034e+02 1.373629560180648745e+00 4.279039496933257425e+01 3.006886299351955172e-01 2.568851610906862675e+02 2.612358779571574701e+02 4.246317519181605604e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.331294960919009327e+02 1.155599195239942256e+00 4.347888791101453876e+01 6.590805906677116299e-01 5.835866988769309955e+02 6.993507208272036735e+01 1.226042118402263981e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.128885674947833309e+02 2.608559605154058048e+00 4.309495594001791829e+01 3.383454689238717394e-01 2.906248072282548947e+02 8.206138265934212583e+00 2.159046440798143607e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.486586767670791573e+02 1.209048265726665239e+00 4.303248947808130964e+01 3.600605226280385596e-01 3.101779086136396018e+02 3.447717173161571225e+01 1.785900191427965922e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.444483854581214928e+02 1.160689796009108044e+00 4.284391403883552840e+01 3.808396379367675610e-01 3.289474591096134191e+02 2.484499308575394423e+02 4.912229025657243398e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.811736536790373293e+02 1.169051487801285871e+00 4.255725361808395490e+01 2.805423945768088512e-01 2.389391746630969067e+02 2.808805200784896101e+02 2.931099972964847922e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.917936784294745109e+02 1.363675950635578227e+00 4.230997183358446279e+01 1.946034839015448048e-01 1.633347615523162517e+02 3.012108950454657830e+01 3.876031744971148107e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.716973212288436343e+02 1.026361598435871825e+00 4.306446171694310010e+01 5.216099354743424232e-01 4.572648536243627859e+02 2.803586385643674816e+02 4.592393463089056382e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.993369773110215419e+02 4.263697878877060532e+00 4.336395982687127315e+01 2.865812066177536588e-01 2.443151063875350530e+02 6.955740871533100744e+01 1.232696367774549495e+00 1.000000000000000000e+03 1.000000000000000000e+00
7.594232444777712772e+02 1.142994923789583783e+00 4.315166499772609399e+01 5.320248709851643776e-01 4.668175114446121938e+02 4.391761442083325733e+02 9.103116191312238925e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.542377349792579935e+02 2.539923032983156137e+00 4.287991243650828466e+01 2.679127883026939383e-01 2.277326274236424695e+02 2.385419962088803345e+02 4.864672627676169725e+01 1.000000000000000000e+03 1.000000000000000000e+00
