#DMe S logL Z DMi DMh DMs dnu thres
1.846215742816028978e+03 1.232734598061376197e+00 4.470403230226676783e+01 2.005536405206274964e+00 1.754617083581635825e+03 2.388333128634389766e+02 3.646979213361345984e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.776446515796102403e+02 6.124942243234695383e+00 4.423328035235510214e+01 5.938153707235841461e-01 5.235659676239941973e+02 5.694627807191476876e+01 2.924515964504902854e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.257386420166160860e+03 1.658405764076600786e+00 4.448832541893863635e+01 1.319351943156236828e+00 1.179405918469610242e+03 1.360380373253690323e+02 4.482619081282390283e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.380106930272650743e+03 1.015040365928090438e+00 4.445926491574986983e+01 1.475931553316698119e+00 1.315185866701157693e+03 1.499121772310768677e+02 1.082793254046217690e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.535864682075598239e+03 1.134406422000769243e+00 4.455699581175465340e+01 1.708706048418894063e+00 1.512057020285197041e+03 4.488944947524979767e+01 1.959850801512115837e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.170735723590709085e+02 4.327169377030322117e+00 4.414332133829097415e+01 6.226123435601950140e-01 5.500451462255422257e+02 2.618160988693439890e+02 9.206287100351994823e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.453336076462131814e+02 3.454943600973057194e+00 4.452853347283480190e+01 1.004579717493081503e+00 8.993264030901940487e+02 8.343706271164607813e+01 8.788046399905141470e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.426804382569780728e+03 1.058038114118554196e+00 4.416201991047913822e+01 1.416414549067447348e+00 1.263805684940846731e+03 3.904874015379574530e+02 3.385022891644079657e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.917420109456497812e+02 4.029055683732686077e+00 4.456372199557113589e+01 1.057555471749755505e+00 9.471136094012368858e+02 6.065776781204635881e+01 3.116764398110567669e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.590613027720104355e+03 1.191093710408762885e+00 4.446431092453404688e+01 1.696476511649652075e+00 1.501907259488226828e+03 1.983315725163829200e+02 4.086144796871273144e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.344019557417739861e+03 1.574805033246641894e+00 4.433404704914052274e+01 1.313564226326029427e+00 1.174351902801597134e+03 3.706476157399031308e+02 2.188940034464496520e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.402944881248397223e+03 1.470970924970258276e+00 4.450342903928057581e+01 1.560394511113785798e+00 1.387218252202191707e+03 3.508968550930424612e+01 5.176689178923254531e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.132793580208135154e+03 1.431910667048102770e+00 4.391596423569303909e+01 9.933993879505147451e-01 8.892278709860697745e+02 4.645724081149485869e+02 2.095132757404961765e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.879030756917679582e+03 1.066373053154836104e+00 4.468915450321156158e+01 2.141312231764431750e+00 1.862590472898691132e+03 3.091317067824385845e+01 2.073089460428562703e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.075910826057839245e+02 8.285595292992315564e+00 4.418006182172142360e+01 4.928580727070701606e-01 4.309288183539794090e+02 6.989607352763529491e+01 4.454980653267373469e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.371859508689703944e+03 1.333005266285397061e+00 4.455554299423867093e+01 1.483546939216159100e+00 1.321711890044986148e+03 7.799645684747569874e+01 4.654750794659216240e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.340587560555038635e+03 1.281892432680213689e+00 4.431063620645210932e+01 1.355435884399170732e+00 1.210915546489701001e+03 2.673979566010012263e+02 3.803615853080901843e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.075819420595631982e+03 2.089217441645812912e+00 4.429227461129267596e+01 1.157882323494300092e+00 1.036878639307406729e+03 5.595036965303535936e+01 2.807925395188348006e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.684624105820212776e+02 2.009207915943115808e+01 4.427684139140983177e+01 3.882667322335385807e-01 3.356699966804637825e+02 2.304574968205470142e+01 2.247886760711018539e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.166641759515331842e+03 1.495125822126779358e+00 4.432250378236481225e+01 1.283431985324592350e+00 1.147996187049548780e+03 3.622830570259463911e+01 6.347590850461987344e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.793607367764919445e+03 1.155636897245115646e+00 4.461533692696940534e+01 2.031717820306598199e+00 1.775583828453677597e+03 3.452989687116330231e+01 2.011238844372518741e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.023611893508837056e+02 5.517099151863811279e+00 4.462876079337852531e+01 9.909712794312771633e-01 8.870347038043277053e+02 2.603385594122651625e+01 4.480736596584988796e+00 1.000000000000000000e+03 1.000000000000000000e+00
5.192344164702633407e+02 5.786881629009354100e+00 4.415158450788258193e+01 5.487693334716085003e-01 4.821847907251514016e+02 2.875514355594991400e+01 2.862618061467971486e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.543704420852915291e+02 1.059187059719689650e+01 4.460357487096419504e+01 8.122404246994949784e-01 7.242414096587257291e+02 1.928117707132828400e+02 4.301332227717114165e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.458227452348781981e+03 1.260024836170506424e+00 4.438068266904364378e+01 1.620439683962677790e+00 1.437984625370485446e+03 4.248233072136374489e+01 1.056277640815473973e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.549138949630673778e+02 5.216186894296328092e+00 4.431634421002833335e+01 8.042293627972656456e-01 7.169075818210091029e+02 6.081223680413966548e+01 7.759869338429526309e+00 1.000000000000000000e+03 1.000000000000000000e+00
8.773288498445965615e+02 2.173150856101815354e+00 4.407492134098147574e+01 8.886812792032239283e-01 7.941024639768137376e+02 1.334746776285601584e+02 2.371343929566497977e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.612823326953994183e+03 2.062453327705386030e+00 4.457267909337355860e+01 1.514433515884463510e+00 1.348040207610121115e+03 6.372880903136492634e+02 2.849145940502103613e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.606563975148205600e+03 1.922034045981685146e+00 4.489875142173456624e+01 1.764225025890516108e+00 1.558033616993197938e+03 1.153835775006020157e+02 1.876525302690020780e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.290763102249237363e+03 2.226423283092840322e+00 4.464806144157046930e+01 1.342203165286551592e+00 1.199360321573281453e+03 2.006546007700590906e+02 1.342928144515740385e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.520598556799401649e+03 1.512860432516489606e+00 4.460111006047576154e+01 1.700604303778836535e+00 1.505347771251611448e+03 2.932844709626836632e+01 1.185788999010189393e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.330293964562083602e+02 5.338690021650142725e+00 4.436927165208674495e+01 8.060185062609998008e-01 7.185454758106125155e+02 1.947977130945733961e+02 1.196236626068833431e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.665919317313153897e+03 1.611992454745316605e+00 4.465533001457113471e+01 1.632502508556986420e+00 1.448125599769665314e+03 5.471449633322472437e+02 2.619754444893848699e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.548907348173619312e+02 1.777837900203322885e+00 4.402528654992623558e+01 9.214172707727866785e-01 8.239302069698236437e+02 1.971454270783048202e+01 3.977355021067135965e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.464021377545934456e+03 1.288465513379690730e+00 4.443520134574450964e+01 1.604394912454718547e+00 1.424496108163687722e+03 9.070999057713618186e+01 1.222941991538930573e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.781849007018229258e+02 1.956832610754216262e+01 4.462368341569779773e+01 6.630002055106494208e-01 5.871918978860618381e+02 1.208007237949433375e+02 3.052065858769841711e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.713471255438022354e+02 5.740694609296013162e+00 4.410654623469867630e+01 6.280679281351652099e-01 5.550627842123152504e+02 1.669882533637457556e+01 9.813188516225213931e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.130863776352478567e+02 1.402300028402643761e+02 4.444244265227389690e+01 2.098534487743909382e-01 1.766269579572478392e+02 3.368855621083709195e+01 1.042199842690411593e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.390122253342314025e+02 2.486925989534279680e+00 4.407930844665492032e+01 7.744923988963617889e-01 6.896398406608527694e+02 6.228377106845948674e+01 2.532715024983804852e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.651078542747779238e+03 1.014690429774224967e+00 4.450036890424691194e+01 1.787958439933859278e+00 1.577687826340488755e+03 1.719341813577975699e+02 3.267608586270009141e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.070927808721258771e+03 3.849722378910068965e+00 4.468314396404920785e+01 1.080856640119357781e+00 9.680201369013992689e+02 1.748981365442244282e+02 3.923797568135395153e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.250023222617138572e+03 1.200941908678817782e+00 4.415405841000273313e+01 1.361224415985816449e+00 1.215970273628563291e+03 5.186863091954549532e+01 2.853802366859783390e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.719880465372177127e+02 1.238963603523856136e+02 4.461317449140661040e+01 2.404262248881722241e-01 2.034453773835159609e+02 3.875757135268956688e+01 4.626455298939568195e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.126667809519381763e+03 3.683581747281714502e+00 4.455627072351502704e+01 1.224295965509783146e+00 1.095825264846133450e+03 3.680212042699586306e+01 3.180082725576561131e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.128582042588544709e+02 7.163158991094273453e+00 4.434865254887340313e+01 6.416815873550981708e-01 5.675836080951148688e+02 4.550533551716691250e+01 2.882113537978221274e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.829918149828571359e+02 2.231752545613084848e+01 4.466604817136389016e+01 5.279763684458689266e-01 4.631019864321077648e+02 1.723092242974367849e+01 1.316026556824126459e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.151996977595107182e+03 1.952791312383824973e+00 4.436855284304042613e+01 1.179356003898855310e+00 1.055995010056045885e+03 1.742613735751125716e+02 3.496109076724357578e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.050327883598727340e+03 1.511722742547061848e+00 4.409079577734398470e+01 1.101021398543213792e+00 9.861125805864314771e+02 1.172506244785111278e+02 1.766710126425906680e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.489475022389814285e+02 1.716283026855955995e+01 4.458840870721077465e+01 6.904131439734998432e-01 6.124058800102745863e+02 3.949309503946692246e+01 2.227734347805341386e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.144019474737864925e+02 4.715936123527012569e+02 4.449920937794435361e+01 1.506719094123760705e-01 1.253820027347333621e+02 6.547213528538621574e+01 3.696061450328426901e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.155297000315688820e+03 1.189593269993295843e+00 4.406890733464459231e+01 1.242544400237589830e+00 1.111924381281428168e+03 5.100016442931566019e+01 4.626485950960375959e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.297803085635999196e+03 1.229351259850454570e+00 4.425074974901423985e+01 1.322819141837466184e+00 1.182433584987016502e+03 2.198328056888770732e+02 4.814967880280979529e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.568987416326204993e+02 1.976390916805809361e+00 4.416983594250211098e+01 9.258066627485997957e-01 8.279169400375708392e+02 4.440954444428408010e+01 1.140380216592056861e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.142229148691926184e+03 1.303039208560193396e+00 4.432304942531407477e+01 1.232907034109808286e+00 1.103422113457640307e+03 5.075626844953490746e+01 3.589623349804904962e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.057678411890622669e+02 6.021915651231243061e+00 4.413217104189327245e+01 5.392020142667866001e-01 4.734043556227650811e+02 3.287702334584043484e+01 1.693691882649824976e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.594940195454161085e+02 9.613933713243877577e+00 4.470539064814497010e+01 9.166307871910388538e-01 8.195828093168609030e+02 6.978642406934076803e+01 6.708630208762011549e+00 1.000000000000000000e+03 1.000000000000000000e+00
7.472662780982286677e+02 5.662445006373576284e+00 4.431785807480952855e+01 7.035635407805459485e-01 6.244937900170011744e+02 1.940168776199614058e+02 1.513385688613197999e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.532626027756169833e+02 1.021877112513760677e+00 4.384600152501764825e+01 1.012374898624073261e+00 9.063673303373806220e+02 5.726402685039571594e+01 3.710684226844851707e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.961376566156516219e+02 4.536282150110246825e+00 4.455889170838898394e+01 9.990005863600703861e-01 8.942871030726654453e+02 1.923221706344347979e+02 1.127714561909220414e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.618207095752929376e+02 2.285208911574494550e+01 4.378320927298533860e+01 2.798084632099893110e-01 2.382879400676338832e+02 1.675382875305846042e+01 1.336360882561358743e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.736934953004010254e+02 2.718390516158771106e+02 4.437716601691993645e+01 1.353278412815003273e-01 1.122597618157638664e+02 2.231687399207341116e+01 4.743055402690269062e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.030240516447930759e+02 2.545780121789148254e+00 4.422057939683106298e+01 9.833713490870241714e-01 8.801701350741892611e+02 2.260241202571430108e+01 2.272539131484637309e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.462976576758285319e+03 1.136406301152833365e+00 4.442624740845379705e+01 1.625763952917759436e+00 1.442460631362755748e+03 3.841023114439677499e+01 1.545979873521365988e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.254791001505270742e+02 6.253652025824345095e+00 4.450302079652846032e+01 9.498693551966950199e-01 8.497722521651880925e+02 1.101528511300805206e+02 3.746561173506655962e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.475646807284889974e+03 2.978175002972533125e+00 4.477261686290375309e+01 1.597496713977784477e+00 1.418696931228954099e+03 1.127330751058435965e+02 3.519404081089167136e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.194165560299277331e+02 6.197150411414660276e+00 4.444745815135627964e+01 7.121231188229552034e-01 6.323611976870840863e+02 1.030275673194478543e+02 4.602192431675163675e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.163623417889941152e+02 2.827460928291033682e+01 4.381727006670983116e+01 2.622570102025165717e-01 2.227169721728512286e+02 9.897590376770703813e+01 1.922862050327504591e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.303948021238792307e+02 2.496657476009001453e+00 4.384500080095074281e+01 5.957381289141550074e-01 5.253330309112400300e+02 1.608905788059275324e+02 6.760495409336364503e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.333869898174215677e+03 1.861608711978212316e+00 4.456359025153445685e+01 1.407629150148802966e+00 1.256221375230190006e+03 1.557026000245093655e+02 3.124624728152515729e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.316178937976665566e+03 1.056878330002393174e+00 4.424824159836095561e+01 1.440897655202057148e+00 1.284941601627531327e+03 2.937642770409845028e+01 4.687071334526118704e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.319842381539811868e+03 1.435208707329818978e+00 4.426337749634597429e+01 1.297372111736082356e+00 1.160212441035130041e+03 3.419495460632819004e+02 2.477982745026431743e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.353543173171259468e+02 1.954719587351345211e+00 4.413199093142979734e+01 8.982975886059821891e-01 8.028756904040996005e+02 4.408305561674025341e+01 1.757104353349107129e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.061719620020764978e+02 7.031835385124530546e+00 4.441016357812495130e+01 7.688043913942954610e-01 6.844198753613677582e+02 1.716729028480936492e+01 2.130789608726554363e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.050229846943767598e+03 1.224672854861850402e+00 4.418640671337220738e+01 1.094311594866901327e+00 9.800923376160179714e+02 1.039551112460955125e+02 4.293468777409575665e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.088108005262452025e+02 3.856610290641277317e+01 4.440839600749267646e+01 3.167911713956095277e-01 2.712871957539879872e+02 2.751013714780178816e+02 3.766761428415043866e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.442142351098811559e+03 1.849509040263340953e+00 4.449604096725281721e+01 1.547807697933924587e+00 1.376489008295000531e+03 1.470707912073749242e+02 2.020130098326959711e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.609429315969709933e+02 1.743850148546124412e+00 4.409221540509069115e+01 1.015038214924064874e+00 9.087729468316445036e+02 5.930005265981007057e+01 4.582446031432907319e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.333076809006472558e+03 2.166599062255293973e+00 4.451262417955584283e+01 1.457780886739082238e+00 1.299516654858384982e+03 4.762636854915344742e+01 3.485713687203345756e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.279093044934400041e+02 1.425577105422554114e+00 4.409816068085329732e+01 9.960506535203340617e-01 8.916226027666888285e+02 3.655037965909048836e+01 3.587971503668856599e+01 1.000000000000000000e+03 1.000000000000000000e+00
