#DMe S logL Z DMi DMh DMs dnu thres
3.275317130092680031e+02 2.998241367429830717e+00 4.311994887752794625e+01 3.139382366330528695e-01 2.687346955595641589e+02 6.961328638088292564e+01 7.642363046263761284e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.642877757343360372e+02 4.021159861014742098e+00 4.300437752412053527e+01 2.289161312195032716e-01 1.933177640198650806e+02 8.491771347648599999e+01 2.298478752264437652e+00 1.000000000000000000e+03 1.000000000000000000e+00
5.342828904108786219e+02 1.004375614386881166e+00 4.311664038191905490e+01 5.514327565662493491e-01 4.846291550378738862e+02 6.184498837696010298e+01 1.518944316659172067e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.511657977286569405e+02 1.188228939913782511e+01 4.317340379738290324e+01 1.750159056480983244e-01 1.463460096100238559e+02 7.477385343529725503e+01 4.839106483076017895e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.708132259276388822e+02 2.160099428286690770e+00 4.285927540568285821e+01 2.652778697391569018e-01 2.253946020954171559e+02 2.992141583362690582e+01 2.754576377529068765e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.575821484997677544e+02 1.747047287240214297e+00 4.254491143034413625e+01 2.414825160797284820e-01 2.043748540298448688e+02 2.167440483108269689e+01 4.438152098123217115e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.185017916640726412e+02 3.860279033062786080e+00 4.291616465954842141e+01 2.170794867378148529e-01 1.829451653237663891e+02 2.519833208555787607e+01 1.807690845083031306e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.596663674482510373e+02 2.424943864120535419e+00 4.303877391340977709e+01 3.057978057502993563e-01 2.614515106498951695e+02 2.147094871307648418e+02 4.411903794363806242e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.600554981972024962e+02 1.227892899367670765e+00 4.359005362958211549e+01 6.921301547950030608e-01 6.139849649146414095e+02 2.139813621352576263e+02 3.318899195915106759e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.086023512007764111e+02 1.930357668595897191e+00 4.254770294454867496e+01 2.327557342487598380e-01 1.966957784356026480e+02 1.011251399759897218e+01 4.565381853919103783e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.514897957300416920e+02 3.265565312128895670e+00 4.305730793218429397e+01 2.654968590931994221e-01 2.255889165093229281e+02 1.680467262187694999e+01 1.597280867969495510e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.883646976427945674e+02 1.937435475886432501e+00 4.252887938841141136e+01 2.261154899918812466e-01 1.908635272984012374e+02 1.136242494552506628e+02 5.923445796347054149e+00 1.000000000000000000e+03 1.000000000000000000e+00
