#DMe S logL Z DMi DMh DMs dnu thres
1.689797598119826944e+03 1.100926688576588486e+00 4.432465899596503789e+01 1.476603492392275951e+00 1.315765942131205293e+03 8.856860641349858270e+02 4.064204135170099619e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.326036474086509998e+02 1.947917592403857645e+00 4.428989117231427031e+01 1.025706295129281909e+00 9.184087943289465557e+02 1.323490415079005622e+01 1.551969909120259850e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.316984137265585105e+03 1.600814187558025958e+00 4.440864510382473895e+01 1.423900971773303326e+00 1.270268606995030041e+03 7.984052968801677252e+01 3.339328953168687519e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.870942639962096337e+02 1.020292397546002539e+00 4.381502028376609559e+01 9.665630504988477201e-01 8.649345588014415398e+02 2.178960687382873118e+01 2.178885057214948873e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.697014637551656051e+02 3.215023154339018419e+00 4.362205809167318904e+01 4.836009229584780078e-01 4.224631565775170543e+02 2.086951320397485077e+01 4.921328292378063196e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.138380991114552216e+02 1.410689860866489509e+00 4.389196722480775747e+01 8.967628410179354637e-01 8.014754975094322162e+02 1.863573899921732391e+01 4.813184337808667834e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.671425141402629606e+02 6.353288188976810247e+00 4.342889093614337526e+01 3.257891798622343238e-01 2.793455575193443110e+02 8.666461089290704933e+01 2.973564421994080931e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.358780437999815831e+02 2.628857880659037249e+00 4.430544435414925175e+01 9.453275779407724899e-01 8.456471128127894872e+02 1.476199160380374167e+02 2.790880239461792200e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.767203222528803508e+02 3.733533293099825734e+00 4.422405698597636103e+01 8.207423274608005581e-01 7.320245839626303450e+02 5.900728814352948604e+01 2.237213441863902119e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.706787966124549712e+03 1.227956776164957686e+00 4.473718147088010255e+01 1.926041410995886771e+00 1.690622450447411438e+03 1.422156212202924941e+01 3.307940617938076144e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.990295543109735945e+02 2.941432998931565734e+00 4.401860537173521948e+01 8.121090774881429830e-01 7.241211661945286551e+02 9.485923688578949964e+01 4.088293320002524212e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.112534587460481589e+03 1.302312593043115863e+00 4.415083206293428475e+01 1.201547757346427492e+00 1.075750626162551725e+03 5.577577076224026342e+01 2.520587673953506069e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.200188477264874336e+03 1.505441072340950592e+00 4.432421122183700390e+01 1.323532810611088850e+00 1.183056782919720717e+03 1.368656966436713951e+01 2.611948424795769697e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.097613000272927479e+02 1.115063160479996895e+01 4.381270258712547871e+01 3.934121121479702277e-01 3.403272702263381575e+02 7.715063226782547190e+01 1.959958585206774018e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.500394167163165093e+02 4.564708372984913609e+00 4.397109653556487530e+01 5.747915656683275643e-01 5.060826108182764074e+02 6.151232427013892590e+01 7.710482911814430906e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.693849850332464939e+02 4.478116515696092925e+00 4.368494707208593297e+01 4.334485835082819705e-01 3.766968706197084202e+02 9.949620770610235354e+01 3.336743860803733241e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.925821864111749164e+02 1.865625072804481643e+00 4.385604474481351644e+01 6.571786731056117326e-01 5.818373455386341675e+02 1.517837636098116150e+02 3.174022484063765859e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.677353565379938118e+03 1.061683593834215955e+00 4.444634578906777733e+01 1.838416026169254369e+00 1.619223899372786263e+03 1.476413625452042027e+02 1.735481304536165581e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.322635115767743628e+02 4.420614332798419532e+00 4.417187502704290125e+01 7.815789736761568074e-01 6.961432910218621828e+02 4.865203765777810219e+01 1.569898780739867306e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.850076912427269917e+03 1.726384601954763287e+00 4.476615673123954764e+01 1.969496608101471757e+00 1.725755494999006487e+03 3.316127941436889728e+02 3.755923322390619745e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.683632270130067354e+02 1.567922198351972218e+00 4.413299928596504174e+01 9.426357912316691845e-01 8.432022559525139513e+02 3.525616589176734550e+01 1.362243703249007609e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.188791660287885179e+02 6.730940665444067328e+00 4.455071931657833062e+01 7.803011329875511048e-01 6.949705984664516336e+02 3.312121989716717252e+01 9.443230022170650884e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.343244137232056801e+02 7.178669329389689935e+00 4.450990475175593275e+01 6.997367898961823762e-01 6.209764893848937390e+02 1.093609026667522421e+01 1.175186779990416497e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.289703753975826885e+03 1.168017836740170790e+00 4.415080091609799950e+01 1.203969316708521697e+00 1.077892708401048139e+03 4.325397422855048717e+02 3.428530310125758263e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.577093436276279590e+02 3.505052830499821859e+00 4.430470368625972810e+01 8.826206094782567124e-01 7.885731464838802367e+02 1.194216649580849605e+02 1.073556464568622992e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.184124389252250694e+03 2.352874737804759864e+00 4.437214494351123051e+01 1.148111601141406979e+00 1.028180514558362574e+03 3.086333252653415116e+02 2.635152109154152811e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.374900769691097366e+02 4.596243464128350276e+00 4.416240452670091798e+01 6.996005453757104808e-01 6.208512622790649402e+02 2.213026835353998578e+01 6.149070168065545516e+00 1.000000000000000000e+03 1.000000000000000000e+00
7.515005481980612103e+02 7.746387502102034084e+00 4.449810511246958100e+01 8.094433964830105577e-01 7.216808348376493996e+02 3.336652845285716040e+01 2.059055497215619468e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.652020015699967530e+02 1.633557082987861264e+01 4.422390852593731836e+01 4.930479869974946361e-01 4.311027754116994970e+02 1.260540077743346288e+01 3.830638019638455205e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.271192565077251402e+02 2.038414195789573835e+00 4.428457615488481025e+01 9.890976245277997014e-01 8.853423418642991010e+02 8.094313378847107288e+01 2.155227888868288311e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.599684417315240808e+02 3.433865116496113146e+00 4.435228194843314498e+01 1.041022978391956677e+00 9.322434507286463941e+02 4.964442567865407341e+01 6.942918033929529109e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.366710769682500768e+02 4.453619194709760976e+00 4.421051050338542154e+01 7.021215730956771317e-01 6.231684270647924677e+02 1.914315198908933979e+01 3.839999705544089537e+00 1.000000000000000000e+03 1.000000000000000000e+00
8.017594446902949130e+02 5.185384107062761316e+00 4.459544088843527732e+01 8.598804945336184780e-01 7.678267073838037504e+02 4.652220543120473906e+01 1.658863081127133299e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.156371825539458996e+03 1.126521671116190282e+00 4.423346581483473017e+01 1.239494087493368424e+00 1.109233337322547868e+03 6.549538670338441193e+01 4.007097895176402602e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.041087174184145624e+03 2.680828259641297784e+00 4.437052152471031974e+01 1.079640931600098996e+00 9.669293656925518690e+02 1.070534538695422242e+02 4.716816006733735378e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.191890963267007351e+02 2.573547514858878671e+01 4.441109330949880984e+01 4.693194136263644234e-01 4.094132315338656554e+02 1.115145833405382980e+01 3.212409591045223500e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.966881231411850308e+02 1.085292396807726689e+01 4.381509431585326553e+01 3.918292190243655160e-01 3.388945351527173671e+02 5.003353529157050872e+01 3.040526914303441330e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.885016147045784010e+02 1.508153151140374959e+00 4.397411239962494278e+01 9.982956548508155059e-01 8.936503800270418196e+02 1.825281089719948682e+02 7.012701141361565860e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.073762218850972204e+03 1.208826897997505645e+00 4.397398190134324381e+01 1.110075443469457968e+00 9.942361491661584978e+02 1.494594546466087195e+02 1.834655211095754623e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.421355953519569312e+03 1.446158902841740090e+00 4.441445589008560546e+01 1.490394662906966428e+00 1.327549022656541865e+03 2.100152621873829446e+02 2.360101777758314867e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.614598262060162597e+02 5.270121603092650098e+00 4.433730375825125947e+01 8.118471440198847811e-01 7.238813758914968730e+02 3.768054853604855481e+01 3.040585934300660753e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.007911259377589317e+03 4.532140451159092365e+00 4.455903338047830431e+01 1.005584839000255748e+00 9.002342700515476963e+02 2.060891854635366656e+02 9.866151837964775240e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.152216032627217146e+03 2.716956739088532302e+00 4.456456080409525100e+01 1.257530524667987315e+00 1.125145425481517577e+03 4.560431241594677232e+01 1.550840953676511624e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.676653474243071287e+02 7.698501736472729284e+00 4.427246675359984351e+01 6.086010953630861531e-01 5.371586497869265031e+02 1.752274382731396329e+01 3.155036340808706186e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.426680225032757562e+03 2.577542008453748590e+00 4.452258135999568367e+01 1.399333407463519752e+00 1.249059778769091281e+03 3.989837668802254598e+02 2.718690368876818297e+01 1.000000000000000000e+03 1.000000000000000000e+00
