#DMe S logL Z DMi DMh DMs dnu thres
4.919935450287675849e+02 1.113283700612731408e+00 4.321195899436975196e+01 5.166488782655277445e-01 4.527206410045649818e+02 4.211573910316248970e+01 1.744746673137411008e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.031935275079440828e+01 9.914375655243202345e+01 4.270846308620235021e+01 4.186839262313524213e-02 3.399509564342856294e+01 2.673321975009859841e+01 3.194924346804486248e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.735898241533692499e+02 1.952215684054221301e+00 4.243491032880727687e+01 1.899129393219519679e-01 1.592574531724613109e+02 8.953764461554385434e+00 8.100509219790408721e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.938501037790326222e+02 1.437119082298764949e+00 4.299011780009858086e+01 4.067254759451079948e-01 3.524048111600865809e+02 1.869856302871734499e+01 3.960358595635378975e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.388355058309438164e+02 1.926437608859418837e+00 4.323858516694986065e+01 4.210100634006060938e-01 3.653792752757512403e+02 2.188172602181899435e+02 2.766578896027441203e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.285129069407239513e+02 2.124198618402525884e+00 4.329211110386586370e+01 4.054137047599551957e-01 3.512133502080114340e+02 2.057860222319819457e+02 4.339320464803734012e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.180609086254353315e+02 1.013307338503818267e+00 4.286572895999646704e+01 4.215203960994882149e-01 3.658428023681032641e+02 6.880162821904761472e+01 5.427474871440263193e+00 1.000000000000000000e+03 1.000000000000000000e+00
7.884982957579525191e+02 1.103140711287717624e+00 4.184262652457171328e+01 1.103441738540564820e-01 9.104528030256845739e+01 7.430419586772901539e+02 3.137093357053862874e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.865429731663191433e+02 1.640347038571304594e+00 4.290620359880478674e+01 2.858782697519561822e-01 2.436887726725035463e+02 4.450712511098956270e+01 1.059816007160146967e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.960870948279649610e+02 1.020980201649445362e+00 4.251854051682649072e+01 2.494785857842325427e-01 2.114256835739285236e+02 9.401940702819176465e+01 1.176321337599896033e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.292234012049392220e+02 2.154311867569740357e+00 4.258337586543274966e+01 1.918023053288576696e-01 1.608998057227569518e+02 4.847449065618505415e+01 3.295372794783610715e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.860381641399482646e+02 1.878471526659389212e+00 4.278300875597094688e+01 2.446097983443269452e-01 2.071266859627991437e+02 5.738419495769148426e+01 4.082980398342286321e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.992368048526078610e+02 1.804342232198428597e+00 4.308146281238243347e+01 3.645698911080218485e-01 3.142444161791215720e+02 9.979205318987976625e+01 1.618600136731011574e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.361145831967260733e+02 6.434149426901364599e+00 4.242080594488305678e+01 1.080022860052172184e-01 8.906569915946981553e+01 2.111039797053969380e+01 3.101987309673459592e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.462080419586237667e+02 1.582797424930883823e+00 4.358813792570130374e+01 6.723728398002589701e-01 5.958126969206219883e+02 4.300820462995320526e+01 4.127160166396362229e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.947667760497437257e+02 1.069865340512440754e+00 4.308704026987325619e+01 4.335912677025304252e-01 3.768268814584369579e+02 1.613225574728305958e+02 7.755045527023724183e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.057959897914406042e+02 1.305865983725813884e+01 4.260763698485315132e+01 9.465954401913223570e-02 7.783033783737691635e+01 2.370121095671461546e+02 1.253266705291337679e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.482937129878120857e+02 5.380669446962457414e+00 4.309064518639665664e+01 2.243178874364263331e-01 1.892882658337470332e+02 3.491145179582785829e+01 3.732997261107876596e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.883615754432836411e+02 1.631898576573035609e+00 4.352401946940317856e+01 6.434472603703639271e-01 5.692075418591085736e+02 1.852686092517201928e+02 1.055476080427068553e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.752711534707798364e+02 1.825984602566267379e+00 4.263002110753966178e+01 2.041797485777070431e-01 1.716752558472533963e+02 9.039694985999396692e+01 3.435113209398598855e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.296661996488401769e+02 4.718850822604960804e+00 4.280467415998228375e+01 1.881882370666475568e-01 1.577582364314239669e+02 5.660732303060479609e+01 2.883287301575028749e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.581603200989318907e+02 1.198107775612947234e+00 4.312230229351261812e+01 5.067429766688245074e-01 4.436470663305552762e+02 9.980703650665137872e+00 1.188703953344869646e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.066157028121565418e+02 1.525836581564304684e+00 4.314473539845340611e+01 4.754421392665211243e-01 4.150079560695434679e+02 9.157835590281577254e+01 4.358357392449098455e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.354255587485804568e+01 1.744413888646559885e+00 4.137070875287552951e+01 5.760786058433908785e-02 4.695575166758963093e+01 4.220241194723880263e+00 2.746014711013194720e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.690667984325844770e+02 5.060654369034883082e+00 4.225672921256034442e+01 9.404588170226979571e-02 7.731455474419884411e+01 6.720577570491190045e+01 3.317538863930947457e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.748461417168936123e+02 1.173988329722767121e+00 4.335099532381326526e+01 5.738205749524801780e-01 5.051902458528612669e+02 2.292049469415461260e+02 3.780299263126334353e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.062789924215668407e+02 1.149881693339842581e+00 4.318913796721799514e+01 5.248398956093139889e-01 4.602234793391397716e+02 4.081866820720073008e+01 2.940861555364072188e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.153409196288976659e+02 2.211741963025802171e+00 4.295971110052137476e+01 3.148276472689811589e-01 2.695304448528621037e+02 5.247526068877252214e+01 7.757618081277345645e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.163108672085525654e+02 5.971691643947618644e+00 4.207840617074835166e+01 7.834677079549690060e-02 6.417699015602860868e+01 1.086371914205114031e+01 4.535467882658753780e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.385449005106237337e+02 1.725164340477240987e+00 4.305401749190943406e+01 3.129684819583802291e-01 2.678670630331802727e+02 5.906637737303135793e+01 3.373139560782873758e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.683766512164091864e+02 2.365394461683605343e+00 4.270875935695073622e+01 2.546219462112462306e-01 2.159704666433179909e+02 2.378577656230411463e+01 4.196417272029335521e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.590031712159244535e+02 1.031552330353890712e+00 4.300188189862264920e+01 4.676627374593154141e-01 4.078994209625292910e+02 1.871664162242773273e+02 3.460292751298936764e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.545330882296035213e+02 1.543015135953258543e+01 4.281428588943717273e+01 1.038348289141922676e-01 8.555112481856295403e+01 4.719636242412802574e+01 2.894833135586301509e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.909018334524593001e+02 1.839106870141229644e+00 4.325802002593949425e+01 3.895348112182217548e-01 3.368177818406771848e+02 3.462282281320106847e+01 4.052884963309313093e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.931805041950739223e+02 1.610090008159154040e+00 4.323883436076123132e+01 5.115471973320455668e-01 4.480476203349140860e+02 2.055031258868242006e+01 4.767017151765490723e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.371138227581786282e+02 1.274850447035138723e+00 4.301093712900498645e+01 4.148762969260989530e-01 3.598080725185635060e+02 7.951472830452549090e+01 2.986334532559500232e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.063699630634186235e+02 6.652257195579053040e+00 4.196241409978944148e+01 6.704448976586963038e-02 5.477220571593319676e+01 1.593524864636975202e+01 3.912185401554099684e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.111167568029018184e+02 1.130270264689684279e+00 4.264538388530928614e+01 3.191476037537387400e-01 2.733954788213798111e+02 3.067870691981174502e+01 1.908122654004170826e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.991077290395825230e+02 4.815727860864360999e+00 4.275245771285982954e+01 1.685049289677443829e-01 1.407257104327728996e+02 2.245974792655025354e+01 4.575992857859334606e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.555040047920858797e+02 3.130621192659343244e+00 4.279901600171616849e+01 2.204549184616709789e-01 1.859030981020807758e+02 1.908798284788866511e+02 1.611043226648898852e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.188032882431495523e+02 1.212850990277124730e+00 4.321135819250829257e+01 4.451077602953799062e-01 3.873204674445610181e+02 2.868724812234650301e+01 1.680882052968257767e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.693277031616084969e+02 1.056545771502378495e+00 4.299524560739077828e+01 3.969615842058678012e-01 3.435400285827622042e+02 2.348437949349852261e+01 1.254001123915196025e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.090045242801770655e+02 1.293194772936962611e+00 4.304382245504364590e+01 4.414449473443847749e-01 3.839829892720641737e+02 2.330388528592061093e+01 1.276327992632437258e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.352263095864832962e+02 2.889011360838165565e+00 4.349331982039208810e+01 4.723823186858744361e-01 4.122120030441393510e+02 3.081936580032312989e+01 3.066492229440714645e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.018626881916992488e+02 1.169695364407167482e+00 4.328301062585206438e+01 6.044146955465463655e-01 5.333083128599429301e+02 1.052629266069800877e+02 4.726720619303442561e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.369464898399307913e+02 1.580992426940855067e+00 4.289113867490478071e+01 3.276547313642276249e-01 2.810213728125827970e+02 4.685710430642424029e+01 2.739214191703249668e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.828836829203195862e+02 1.646714023685139194e+00 4.303721799491457745e+01 4.039439042294225013e-01 3.498783537091632070e+02 1.328620109748665357e+01 3.305142965560163049e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.424252876006144106e+02 1.139372180175281635e+00 4.297381793754681212e+01 4.422928609105752917e-01 3.847555902913316572e+02 5.907310280442741401e+01 2.410348991562488763e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.466149893433914428e+02 2.146529450417058005e+00 4.252423314259829112e+01 2.088005638977378231e-01 1.757080563437378657e+02 6.316735956160415810e+01 2.254498103263621189e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.850066899287031674e+02 1.205847520999032474e+00 4.356845709568622027e+01 6.153729212365496304e-01 5.433868679137968911e+02 5.986197791027341708e+01 7.369555559291052660e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.686683677497753990e+02 1.292165434693291148e+00 4.221489111417908191e+01 1.713035208509708918e-01 1.431397179419116981e+02 1.450669072774442014e+01 1.539510667477780359e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.152882173058733599e+02 1.774692956053866677e+00 4.270372991902203808e+01 2.243465725677962208e-01 1.893134029709403592e+02 1.574808869198865047e+01 1.605408621207142161e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.667204675733990484e+02 6.002504313043882433e+00 4.276236703531228756e+01 1.370022074827255132e-01 1.136886534731219740e+02 1.914040605066961831e+01 4.115688364815894573e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.863987166151165979e+02 1.366582917553456955e+00 4.264489935725671899e+01 2.624862041701768733e-01 2.229194928553135640e+02 3.747470322927107844e+01 4.266694101891195601e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.166395863479392716e+02 7.585695270011579794e+01 4.321254380324590016e+01 8.652091285597673931e-02 7.100613661787944864e+01 3.535686343359714101e+01 1.422483402387478257e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.934803768594366034e+02 1.305882771013553878e+00 4.271185792264211045e+01 3.227288822468356022e-01 2.765996229083353342e+02 2.224150951654119268e+01 8.715128868284627295e-02 1.000000000000000000e+03 1.000000000000000000e+00
1.793793091055823368e+02 7.223250644397814391e+00 4.232046417563956453e+01 8.944318629860836811e-02 7.345460805613267041e+01 7.247584994199262098e+01 4.292309387704735002e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.863435582378899653e+02 1.448867585067787189e+01 4.306843483022586838e+01 1.593741428577527541e-01 1.328586067950350866e+02 1.848540186412408914e+01 4.352366787072430299e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.355211254977342605e+02 1.181732473897155300e+00 4.295767302337383597e+01 3.549924456644031334e-01 3.056075628087776863e+02 1.831087997409163748e+01 2.222177149235307780e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.614924146180970297e+02 3.001609333684611247e+00 4.214116474697058834e+01 1.249077084062272247e-01 1.033868230767976968e+02 1.693165567384014025e+01 4.843177215247115441e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.084154506162304017e+02 1.256617417472842391e+00 4.229392099504021019e+01 1.712647703344020167e-01 1.431062925473263192e+02 3.042455108732620772e+01 4.606976493898187641e+01 1.000000000000000000e+03 1.000000000000000000e+00
